energy,state,n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,t_1,t_2,trace,densityNN,doccp,exchange,hophop,sisj,sisjNNN,r,delta,method,basis,CAS active nMO,hf smearing
-104.05476250125962,42,1.0000866515313853,0.9999133512140161,0.9999133758055645,1.0000866163880096,1.0000866473278065,0.9999133732637704,0.9999133368657793,1.0000866476036636,2.6726133290509635,-0.9352206382360676,7.999999999999996,11.916828812141205,0.29471620714000935,-8.664210195936906,0.2597737236990258,1.352897894933151,-0.44779379610326175,3.6,0.0,casci,vtz,8,0.01
-104.05476235009725,43,0.9999132543605936,1.000086731526182,1.0000867798676456,0.9999132374218926,0.9999132209266489,1.0000867712751704,1.0000867423321558,0.9999132622896987,2.672613500333413,-0.9352217808057153,7.999999999999988,11.91682679670684,0.29471628811091993,-8.664208263988787,0.25977370891669155,1.3528974328176828,-0.44779343799448124,3.6,0.0,casci,vtz,8,0.01
-103.96227578288615,44,0.9999999965371736,0.9999999921726428,1.000000038155758,0.9999999705449354,0.9999999611165493,1.000000035183951,1.0000000083374863,0.9999999979515034,2.5983490997912497,-0.9030552484570729,8.0,11.821584434354651,0.2897239579430371,-8.629724069646,0.26265387760467473,1.3594659262343374,-1.07782646416278,3.6,0.0,casci,vtz,8,0.01
-103.84457419801576,45,0.9999978024609107,1.000002180597844,0.9999979422817367,1.0000020936596439,0.9999976994242679,1.0000022887323086,0.9999978351606981,1.0000021576825806,2.4429900466815826,-0.8849509626592716,7.999999999999989,11.363814584720998,0.27284127400609276,-8.382757505460106,0.24306841647078326,1.3504251065498027,-0.7009563929401323,3.6,0.0,casci,vtz,8,0.01
-103.84457413469839,46,1.000002180703687,0.9999978128495836,1.0000021613375352,0.9999978470666749,1.0000021446613503,0.9999978581766706,1.000002130845123,0.9999978643593554,2.4429884722069763,-0.8849518114693253,7.9999999999999805,11.363815174732284,0.272840931357004,-8.382757479438986,0.24306777974181548,1.3504249460364208,-0.7009567441103104,3.6,0.0,casci,vtz,8,0.01
-103.83643310415744,47,1.0064209610428811,0.9935793452228805,0.9935790629475356,1.0064206409651821,1.0064208950398865,0.9935793969237532,0.9935790340754642,1.0064206637824151,2.3195131387403967,-0.32626455411665634,7.999999999999998,10.623914272115403,0.2268439369741699,-7.730532057992182,0.1985806399454467,1.2092874609672397,1.9022335183235055,3.6,0.0,casci,vtz,8,0.01
-103.83642979070586,48,0.9935790799110569,1.0064205459551272,1.0064210768815034,0.9935792790484593,0.9935790246169336,1.0064207452354936,1.006420845418151,0.9935794029332653,2.3195110547305244,-0.3262671415170595,7.999999999999991,10.623915341521709,0.2268435034992571,-7.7305318203236,0.19857997711752476,1.2092870747813729,1.9022334939760852,3.6,0.0,casci,vtz,8,0.01
-103.7674858853812,49,0.9986731717526629,1.0013265640804563,1.0013268914422555,0.9986733611840379,0.9986731491147565,1.0013266253404676,1.0013268313740253,0.9986734057113413,2.2902980754407225,-0.7644154302220562,8.000000000000004,11.601710467627232,0.24263237064692325,-8.754298294434834,0.2143308102281976,1.4767215303106094,0.3120027384877083,3.6,0.0,casci,vtz,8,0.01
-103.76748503783257,50,1.001326792247724,0.9986734473304687,0.9986732711826429,1.0013264906494803,1.0013267365901284,0.9986735463934369,0.9986731947912701,1.001326520814835,2.2902979157852594,-0.7644125689200487,7.999999999999987,11.601711340083694,0.24263226465865012,-8.754299775141872,0.21433074697765206,1.4767220525500124,0.3120009244681675,3.6,0.0,casci,vtz,8,0.01
-103.63791103940274,51,0.9999950347492594,1.0000049293881177,0.9999951672104705,1.00000485237892,0.9999950345874802,1.0000049695329414,0.9999951093336096,1.0000049028191975,2.2078480690720745,-0.884444653655078,7.999999999999996,12.058041740792834,0.2504772322980674,-9.370749390651614,0.22297188417130043,1.6708642601275976,-0.4049778790367783,3.6,0.0,casci,vtz,8,0.01
-103.63791088202792,52,1.00000488758207,0.9999950807657002,1.0000049912063687,0.9999950428617974,1.0000048391734322,0.9999951699945828,1.0000048922967673,0.9999950961192823,2.207848420344551,-0.8844460337564217,8.0,12.058042059538236,0.25047733889640383,-9.370750081618194,0.22297201110654571,1.670864525924538,-0.4049777822589695,3.6,0.0,casci,vtz,8,0.01
-103.28822417998165,53,1.0002284958953158,0.9997715802797145,0.9997715711576838,1.0002283964013756,1.0002284161647936,0.9997716146068374,0.9997715253829855,1.0002284001112849,1.8008570398481347,-0.7685442471694997,7.999999999999991,12.401155896361345,0.2066097715828538,-10.203999508766818,0.18530858855984025,2.0017107802930725,0.053009943979213325,3.6,0.0,casci,vtz,8,0.01
-103.2882214265671,54,0.9997714345400406,1.000228532801934,1.000228565669393,0.9997714495857909,0.9997714297699483,1.0002285346270683,1.0002285725723659,0.9997714804334495,1.8008566102679169,-0.7685438872622127,7.99999999999999,12.401156877981034,0.2066096377071361,-10.204000934430022,0.185308372621059,2.0017112477197516,0.05301090816856313,3.6,0.0,casci,vtz,8,0.01
-103.19617839839543,55,1.000000401785645,0.9999994203544111,0.9999998296719703,1.0000003765602197,1.0000002911979333,0.9999999127385704,0.9999993592510554,1.0000004084401857,8.530220523380939,-0.07132115049068632,7.999999999999991,8.760937547580983,1.6115607515471577,-2.3483718169887697,0.04118175194858236,-1.0160484784008608,1.0202344031441672,3.6,0.0,casci,vtz,8,0.01
-103.17632930347156,56,1.0000000752399982,0.999999793257552,1.000000123692336,1.0000000649567995,1.0000000664860504,1.0000000375876361,0.9999998423783847,0.9999999964012147,1.6761967409381335,-0.6441188682334926,7.999999999999972,11.09668238702455,0.19609505661057242,-9.083030875839757,0.17587125083737387,1.7673448411637402,0.14534276702002802,3.6,0.0,casci,vtz,8,0.01
-103.08763689423559,57,0.999974109699781,1.0000259124932613,0.9999738511343677,1.0000261018588699,0.9999739333202082,1.0000260771582807,0.9999738305817554,1.000026183753469,1.4992579967750228,-0.5891436459814072,7.999999999999993,11.366793395492005,0.16261782196548993,-9.512547757621565,0.14329340353875594,1.9145755299377818,0.8128741377966959,3.6,0.0,casci,vtz,8,0.01
-103.08763679953145,58,1.0000260493969906,0.9999739504101686,1.000026136992687,0.9999738389538015,1.0000260627327333,0.9999739552349016,1.0000261605854566,0.9999738456932545,1.4992496095218073,-0.5891478888342164,7.999999999999993,11.366796892638913,0.16261586715738086,-9.512548895318975,0.1432909632187624,1.9145752244997598,0.8128714751566454,3.6,0.0,casci,vtz,8,0.01
-102.98443149166289,59,1.0014864211916212,0.9985137171688097,0.9985136572133451,1.0014862303401801,1.0014863420980329,0.99851378586746,0.9985136025210739,1.0014862435994614,1.447268410403618,-0.6280815213279727,7.999999999999984,11.574431778781777,0.17178778343046044,-9.831186038030715,0.15406544736733824,2.0219850743199133,0.3560301691757215,3.6,0.0,casci,vtz,8,0.01
-102.98442989991777,60,0.9985136797420517,1.0014861870478073,1.001486379519854,0.9985137698430593,0.9985135388243658,1.0014863394930906,1.0014863556310387,0.9985137498987184,1.4472722740549584,-0.6280756307972869,7.999999999999986,11.57443275886334,0.17178841039052709,-9.831187600436783,0.15406733266602263,2.0219856105025564,0.3560324009046908,3.6,0.0,casci,vtz,8,0.01
-102.81510590309863,61,0.9999999904313337,1.000000000244005,1.000000043623798,0.9999999688614791,0.9999999665557726,1.0000000494598016,0.999999979907578,1.0000000009162222,1.2349801211150373,-0.5874681637096972,7.99999999999999,12.47365479204613,0.1434089258180822,-10.967778506668264,0.12833695447148932,2.3654755553225986,0.8629352277112204,3.6,0.0,casci,vtz,8,0.01
-102.76741663088481,62,1.0000000029022742,1.0000000057660703,1.0000000185649902,0.9999999741586882,0.999999981639666,1.0000000501632962,0.9999999927654024,0.999999974039602,1.2189895094875949,-0.6231912866411894,7.999999999999989,11.319204902892123,0.1539471435545558,-9.86782632087237,0.13871296467090266,2.1041119347131545,0.4198895674401816,3.6,0.0,casci,vtz,8,0.01
-102.60769425406122,63,1.000298315212846,0.999701717834518,0.999701711513798,1.0002982510002087,1.000298288893172,0.9997017729998058,0.9997016839894959,1.000298258556156,1.0283779622892477,-0.5589162074430222,8.0,13.051571963508913,0.13209560773472617,-11.826682948986466,0.11929734503422654,2.6504484836160045,0.8554693248842911,3.6,0.0,casci,vtz,8,0.01
-102.60769378147289,64,0.9997015618334052,1.00029839191675,1.000298437829011,0.9997015943673514,0.9997015590898852,1.000298390981497,1.0002984625018532,0.9997016014802442,1.0283766760711353,-0.558917418783974,7.999999999999998,13.051575012833327,0.13209541934613178,-11.826685935860565,0.11929693283436232,2.6504492147219514,0.8554698847499739,3.6,0.0,casci,vtz,8,0.01
-102.5969412735832,65,0.9999999278980344,1.0000001548573954,0.999999924759311,0.9999999920882374,1.0000000258895325,0.9999999318339426,1.0000001412309478,0.99999990144258,1.0240601739527158,-0.5791193970015472,7.999999999999981,12.723681908552095,0.1341516594666224,-11.50908038986773,0.12112959634498986,2.5736197177958418,0.7866505667548022,3.6,0.0,casci,vtz,8,0.01
-102.47720102779648,66,0.9999997994128115,1.0000001737316864,0.9999998356968776,1.000000178514763,0.999999760057521,1.0000002416271516,0.9999998047918572,1.0000002061673192,0.8551592341706684,-0.4576816309544314,7.999999999999988,12.854437059091335,0.10737553950007672,-11.82797849065359,0.09699381175886057,2.7003799805539614,1.2230795662204,3.6,0.0,casci,vtz,8,0.01
-102.4772010048769,67,1.0000002031111723,0.9999997849751088,1.0000002085498292,0.9999997947849129,1.0000001763585442,0.9999998396851478,1.0000001634353775,0.9999998290999131,0.8551589246664482,-0.4576819880933043,8.000000000000007,12.854437071490057,0.10737544182836192,-11.827978622495323,0.09699376103972518,2.7003800433751475,1.2230796254829235,3.6,0.0,casci,vtz,8,0.01
-102.20567037637605,68,0.9996370899722374,1.0003628550076948,1.0003629160823022,0.9996371443244968,0.9996370710464275,1.0003628689008355,1.000362908108657,0.999637146557328,0.5108817131164812,-0.28133089608544043,7.999999999999979,12.30407709079396,0.06272883777549848,-11.6865936044929,0.056409755057042245,2.7672775295479606,1.9005171306715634,3.6,0.0,casci,vtz,8,0.01
-102.20566916021967,69,1.0003628526019435,0.999637261366414,0.9996370311660995,1.0003628536035958,1.0003629141949084,0.9996370657062768,0.9996372156574354,1.0003628057033125,0.5108813861115573,-0.2813298372482417,7.999999999999986,12.30407746961991,0.06272871830387781,-11.686594056264251,0.05640965820811994,2.7672776607271476,1.900517016505988,3.6,0.0,casci,vtz,8,0.01
-101.79074372414425,70,0.9999999999979182,1.0000000000004088,1.0000000000007396,1.000000000000512,1.0000000000012093,0.999999999998471,1.0000000000009328,0.9999999999997997,6.899039672880747e-11,-1.861701071081967e-11,7.999999999999991,11.428571287221256,3.9730806218714287e-10,-11.428571286373122,9.654152677058724e-12,2.8571428213812466,2.857142928932059,3.6,0.0,casci,vtz,8,0.01
-101.47218049961204,71,1.0024239441699545,0.9975773761118828,0.9975763192493141,1.0024223264347236,1.002423989393669,0.9975778984034221,0.9975757393732716,1.0024224068637606,7.031075518471442,-0.034333817485228936,7.999999999999998,9.656159446172293,1.4683352302276853,-4.444654109815184,-0.05665143211191196,-0.19171280663548096,0.8264621596272025,3.6,0.0,casci,vtz,8,0.01
-101.4721801793745,72,0.9975772264599843,1.0024208334780464,1.002423222228442,0.9975787182447362,0.9975770832656603,1.0024216140381204,1.0024224453021882,0.9975788569828126,7.031074585545301,-0.03433388326981913,7.99999999999999,9.656158970344944,1.468335022650182,-4.444653168199326,-0.05665197510132646,-0.19171315848657278,0.8264621654844543,3.6,0.0,casci,vtz,8,0.01
-100.7234402763009,73,1.002843271427265,0.997155025307056,0.9971563078881631,1.0028453563935793,1.0028457452033646,0.9971566687690827,0.9971546290630591,1.002842995948419,6.47629922766831,-0.6199967397665012,7.999999999999989,9.038030297477956,1.3547742095327964,-2.9427816454535685,-0.06894975779743331,-0.7881167516427047,1.2815141703730635,3.6,0.0,casci,vtz,8,0.01
-100.72343786737825,74,0.9971566404560013,1.0028428015954067,1.0028436815980561,0.9971569252965957,0.997156534862303,1.0028433029409525,1.002843261272948,0.9971568519777239,6.476297842195208,-0.6199979245012679,7.999999999999988,9.038029827673425,1.3547741184688542,-2.9427810483614474,-0.0689504682443909,-0.7881169327376325,1.2815153316342158,3.6,0.0,casci,vtz,8,0.01
