energy,state,n_0,n_1,n_2,n_3,t_1,t_2,trace,densityNN,doccp,exchange,hophop,sisj,sisjNNN,r,delta,method,basis,CAS active nMO,hf smearing
-50.009100359287864,10,0.912625017706937,1.0873747785193626,0.9126248111514611,1.0873753928012433,1.6836531256524565,0.0930312413200092,4.000000000179004,4.691003688965868,0.9597179790815384,-3.3455018445275986,-0.6305994548736915,0.5000000000223326,0.2197884842888171,3.6,0.0,casci,vtz,4,0.01
-49.88226875053726,11,0.9999994856701647,1.0000005106048824,1.000000222224804,0.9999997815001505,1.3409192422924092,-0.4842761393516057,4.000000000000002,3.3093239045908915,1.1272991732636373,-1.4435100172782922,0.9841140924944579,-0.10557596750857665,-0.04894965254369496,3.6,0.0,casci,vtz,4,0.01
-48.789612602777126,12,1.0000002725324992,0.9999997344664758,1.000000831014698,0.9999991619863287,0.633722084867527,-6.7390537594747e-14,4.000000000000002,4.9727726774874474,0.7647108985556401,-2.7805190344106743,0.27832455980948134,0.14706634783347525,0.4264668260832556,3.6,0.0,casci,vtz,4,0.01
-47.748411119240444,13,1.2089131367141304,0.7910868189260256,1.2089130433423771,0.7910870010949118,1.1177561899695458,1.15049103477797,4.000000000077445,4.322834861209765,1.050968396344128,-1.4842522917178365,-0.7227980167795485,-0.33858256944352316,0.12680886668225755,3.6,0.0,casci,vtz,4,0.01
-47.74840800677534,14,0.7910862106714308,1.2089138338163599,0.7910860365327683,1.2089139189072553,1.1177572000634668,1.150494746380359,3.999999999927814,4.322835775872045,1.0509683067822824,-1.4842536638982897,-0.7227965354109036,-0.3385821120188665,0.12680834212362346,3.6,0.0,casci,vtz,4,0.01
-47.70058657500186,15,1.0000025958894434,0.9999974038001304,1.0000025793273966,0.9999974209830287,6.11455330812305e-14,-6.036837696399289e-15,3.999999999999999,4.000000000000387,0.9999999999999981,-3.000000000000194,-0.9999999999864145,0.5000000000000003,0.2499999999999999,3.6,0.0,casci,vtz,4,0.01
-47.23662775015206,16,0.9999972844983623,1.0000027168387597,0.9999975402847994,1.000002458378082,7.691070003090772e-14,7.474576513288866e-14,4.0000000000000036,4.000000000000105,0.9999999999999716,-2.9999999999999782,0.9999999999864672,0.4999999999999629,0.2500000000000173,3.6,0.0,casci,vtz,4,0.01
-46.7918434957035,17,0.9999995981758241,1.0000004015140533,0.9999993664539473,1.0000006338561769,1.0346307144359912e-12,1.749989042565403e-14,4.000000000000002,4.10902485990813,0.9999999999996824,-3.054512429953126,-0.9454875700450043,0.49999999999953026,0.25000000000023004,3.6,0.0,casci,vtz,4,0.01
-46.21473190894583,18,1.0000008947712924,0.9999991061760407,1.0000009987179488,0.9999990003347204,-1.7268131369263529e-12,7.360778653264788e-14,4.000000000000002,4.000000000000514,0.9999999999999353,-0.9999999999999971,-0.9999999999977018,-0.5000000000001299,0.2500000000000806,3.6,0.0,casci,vtz,4,0.01
-45.442303346211524,19,1.0128173714986364,0.9871826386213705,1.01281741365582,0.9871825759782074,-1.1589713096803504,-0.2904672970851556,3.999999999754034,4.359460841031371,0.8942289681567066,-3.1797304204541925,0.8196583948770795,0.4999999999692535,0.17067172614827525,3.6,0.0,casci,vtz,4,0.01
-45.44230248964725,20,0.9871827520044014,1.0128172400170394,0.98718287406982,1.012817134207729,-1.1589703855432707,-0.2904678993142038,4.00000000029899,4.359461351957767,0.8942290870099161,-3.179730676053632,0.8196581378262745,0.5000000000373741,0.17067181522006436,3.6,0.0,casci,vtz,4,0.01
-44.75430857159956,21,0.9999997166540743,1.0000002837618847,0.9999994105371806,1.0000005890468617,-0.013933319257411425,0.08916906079075344,4.000000000000001,5.902440914081689,1.0109302614850582,-3.9338323343178745,-0.10556780285186121,0.491305938638515,-0.7331082425247227,3.6,0.0,casci,vtz,4,0.01
-44.71611944494767,22,1.0000000946832774,0.999999905048075,1.000000212505587,0.9999997877630622,-1.1564638136007943e-12,4.8183679268731794e-14,4.000000000000002,5.890975140091532,0.9999999999999062,-3.9454875700454894,-0.054512429953237324,0.49999999999986167,0.25000000000006783,3.6,0.0,casci,vtz,4,0.01
-43.78189954200774,23,1.0000009267375691,0.999999072104856,1.0000009518193629,0.999999049338212,-0.03978325160805564,-3.66123797945761e-12,4.0,3.3058674468192377,1.4456733900075165,-2.187168120265366,-0.010046106570503345,0.2671171984278735,-0.18286215592223648,3.6,0.0,casci,vtz,4,0.01
-43.69051451705255,24,0.9999990249449534,1.0000009753024268,0.9999991146309165,1.0000008851217013,-1.6365062829242443,-9.980904991380157e-14,3.9999999999999982,4.3838138232839885,0.8757541561109903,-0.7853388461001796,0.6500167105898903,-0.7032840327709072,0.36009964985414905,3.6,0.0,casci,vtz,4,0.01
-41.83191720861339,25,1.0473313376732967,0.9526685411714434,1.0473316163007995,0.9526685048728982,-1.8465716082274657,-0.3050911251230367,4.000000000018438,5.215859382816723,1.026277688390992,-2.8237890742020664,0.38045782874164236,0.10792969139685218,-0.33822142510821745,3.6,0.0,casci,vtz,4,0.01
-41.83191169304713,26,0.9526683849261619,1.0473317378657963,0.9526684105855704,1.0473314666069338,-1.8465711744442683,-0.30509066595486845,3.999999999984462,5.215859937408912,1.0262776782251355,-2.8237899061328164,0.3804574824858206,0.10792996871418015,-0.33822171004144447,3.6,0.0,casci,vtz,4,0.01
-41.71674242825323,27,0.8984376263936837,1.1015623025033403,0.8984377465599951,1.1015623245788126,-1.9233113856613606,0.7980271393552908,4.000000000035832,5.238557262536423,0.9854054768928096,-3.6192786312771705,-0.3168169207774766,0.5000000000044793,0.23905410766512833,3.6,0.0,casci,vtz,4,0.01
-41.716738838231635,28,1.1015618255322353,0.8984382452052733,1.1015617556314905,0.8984381736109803,-1.923310827993432,0.7980248627376472,3.9999999999799796,5.238558663660951,0.9854055299646634,-3.6192793318254712,-0.31681668775030714,0.4999999999974978,0.23905414747599923,3.6,0.0,casci,vtz,4,0.01
-39.973746056235974,29,1.0000011950428593,0.999998804918855,1.0000012064908828,0.9999987935474035,-1.7445927596599113,0.32300764106167656,4.0,1.8242320577749283,1.717251212525412,-0.8305378348430212,-1.290616180690082,-0.04078909702222133,0.3287275064162791,3.6,0.0,casci,vtz,4,0.01
-39.32686440224952,30,0.9999998139432502,1.0000001869168529,0.9999998390786129,1.0000001600612822,-3.584798086189471,3.3029134982598407e-15,3.9999999999999982,4.937098008605954,0.9458042053635141,-3.3059616203935187,0.4772552010604103,0.4187063080452707,0.2906468459773641,3.6,0.0,casci,vtz,4,0.01
-37.87442664847177,31,0.9999981699635259,1.0000018300300773,0.9999982526668579,1.0000017473395375,-3.8563263265656578,-4.662936703425657e-13,3.9999999999999987,2.9094226384683024,1.3874546244263555,-1.301407079832881,-0.3829248074901805,-0.07665211970063518,0.11724308802040098,3.6,0.0,casci,vtz,4,0.01
-33.04671916276857,32,0.9858221145996209,1.0141854875528682,0.9857969241582674,1.014195473914777,-1.0716000212927796,0.5426240460149288,4.000000000225533,5.842933153587762,1.905876283906386,-3.7643997300982237,-0.07096722145486582,0.4214665766521714,0.007940636221233931,3.6,0.0,casci,vtz,4,0.01
-33.046718745807674,33,1.014189358316952,0.9858030056810788,1.014191670524644,0.9858159652149048,-1.071600042898933,0.5426241759720724,3.9999999997375797,5.84293313402669,1.905876273236061,-3.764399701367603,-0.07096720408938659,0.4214665671771294,0.007940637815520955,3.6,0.0,casci,vtz,4,0.01
-32.992415205193836,34,0.9999897748221112,1.0000102523032486,1.0000102430535758,0.9999897298210673,-1.4699129676463976,3.226746647655432e-11,4.000000000000003,5.769432308447188,1.870571929881287,-3.618787901817301,0.1082117335970197,0.3670358737968536,0.03589307361410969,3.6,0.0,casci,vtz,4,0.01
-32.5370195868846,35,0.9999987557289707,1.0000012510646161,1.000001192876862,0.9999988003295539,-1.6641222954235961,0.6351679648448534,4.000000000000003,5.530467515262314,1.8666119666248564,-3.5011013709011127,1.1547880779757267,0.3679338066349776,0.03202516833366305,3.6,0.0,casci,vtz,4,0.01
-58.69466786296487,0,0.9999305994824477,1.0000694005016926,1.0000694005716886,0.9999305994441716,3.1447966561939826,-0.025349888124534127,4.0,4.55288687484734,0.3046184895392726,0.2611974237946053,0.2922185154172333,-1.268820430609138,0.49728429776359373,3.6,0.2,casci,vtz,4,0.01
-58.19056876516864,1,1.004699784872198,0.9953002151537307,0.9953002151060056,1.004699784868061,2.960017438687543,-0.006646032678221635,3.999999999999995,4.115437724833008,0.29803617169815927,-0.9883729511599733,0.25242908145904097,-0.5346729556282654,0.7582000844018846,3.6,0.2,casci,vtz,4,0.01
-57.07681112289229,2,0.9987123192709604,1.0012876806939026,1.0012876812118783,0.998712318823255,2.0772292115697537,-0.5532800139203724,3.9999999999999964,5.367324241494786,0.25115011029345047,-2.8337025594556677,0.22857861400562723,0.07502021935413727,-0.8866576366340468,3.6,0.2,casci,vtz,4,0.01
-57.069251733032985,3,0.9947868678477835,1.0052131321347417,1.005213132351639,0.9947868676658354,1.5059995792105052,-0.6023461315077617,3.999999999999999,5.652971595583481,0.1888659126182121,-3.8264857977917393,0.15381565448415435,0.4999999999999993,-0.3583505655363397,3.6,0.2,casci,vtz,4,0.01
-56.48493388042638,4,0.9908376509002482,1.0091623490848451,1.0091623490598858,0.9908376509550161,1.3239151478152624,-0.6201629679504362,3.9999999999999956,5.7236045235621695,0.14462223049063272,-3.8234015587498886,0.10953568337830147,0.4807996484844017,-0.3723329756164277,3.6,0.2,casci,vtz,4,0.01
-55.30005984730822,5,0.9999999999999977,0.9999999999999981,0.9999999999999961,0.9999999999999992,6.480926906249351e-15,-2.706168622523819e-15,3.999999999999991,5.333333333333364,3.9061686344107995e-18,-5.333333333333364,3.642919300547908e-17,1.3333333333333408,0.6666666666666505,3.6,0.2,casci,vtz,4,0.01
-53.821281892365306,6,0.9926494514824977,1.0073505488155097,1.0073505482432805,0.9926494514587061,3.8997846207796174,0.0006966559825709079,3.999999999999994,3.7679089042925273,1.1704059091004044,-1.503239847866831,-0.6051527092102598,-0.19035730213971644,0.06816173396502301,3.6,0.2,casci,vtz,4,0.01
-50.65807561385697,7,1.0867134823925202,0.9132865169607525,0.9132865189142683,1.0867134817324482,1.8058958239007128,-1.4342226374590128,3.9999999999999893,4.4943881318619745,1.040603534657992,-1.8954879770533046,0.38897718136764425,-0.1758530444388412,-0.043694304567660436,3.6,0.2,casci,vtz,4,0.01
-50.18437942323993,8,1.0002764416548675,0.9997235587789857,0.9997235573839798,1.0002764421821584,1.7936781486342213,0.3015978121881971,3.999999999999991,4.753221511260568,0.9657539364143857,-3.3766107556302782,-0.6198352244382372,0.499999999999997,0.2243154523107908,3.6,0.2,casci,vtz,4,0.01
-49.77478755760635,9,0.9463740461737963,1.0536259537173487,1.0536259541614985,0.9463740459473514,1.5084350840473224,-0.11640674868283674,3.999999999999995,4.63075400736639,0.9508402741803053,-3.3054014001570184,-0.6106917867701847,0.49501219823691156,0.21811800739831586,3.6,0.2,casci,vtz,4,0.01
-49.62774659334613,10,0.8910655843249218,1.1089344243162471,1.108934421767604,0.8910655695912297,1.3373422627117462,-0.5836742476094114,4.000000000000003,3.463826770746592,1.1033507324000469,-1.5066938898134679,0.8834930272004364,-0.11260974777991395,-0.05987720292005061,3.6,0.2,casci,vtz,4,0.01
-49.508881541567476,11,0.993961951453846,1.0060380394834145,1.0060380398641398,0.9939619691985964,1.7892891358774814,-1.1912307634921517,3.9999999999999964,4.585701059148102,1.0112616730666792,-1.881154917953526,0.5121312743196887,-0.20584780581026219,-0.035705939389726715,3.6,0.2,casci,vtz,4,0.01
-48.88991983997,12,1.0587978218789216,0.9412021777276134,0.9412021776398409,1.058797822753617,0.6532689928769111,0.021173254071108316,3.999999999999993,4.893122674666303,0.808493935938865,-2.875887982851853,0.34168468713255,0.21466332275935074,0.39170712919479767,3.6,0.2,casci,vtz,4,0.01
-47.9409887676967,13,1.007375451393111,0.9926245492478971,0.9926245464190089,1.0073754529399777,1.292231324658193,1.4027187394608296,3.9999999999999947,4.37846927357373,1.065537050125811,-1.5679763012925636,-0.6067794055946923,-0.31062916774715066,0.109781955341512,3.6,0.2,casci,vtz,4,0.01
-47.66359413351075,14,1.0450605255543448,0.9549394735677663,0.9549394768394579,1.045060524038425,0.004519206083500815,-0.021611552552713603,3.999999999999994,4.0381821652480525,0.998379070891783,-3.0190910826240223,-0.9731623280894263,0.4999999999999981,0.24878430316883815,3.6,0.2,casci,vtz,4,0.01
-47.48241380191264,15,1.0124085840808519,0.9875914156801424,0.987591418634271,1.0124085816047246,0.892336555954975,0.8066848446431157,3.99999999999999,4.298229100582169,1.040810956227019,-1.4692254405091112,-0.7916052298818165,-0.33994455489098674,0.12055277206125507,3.6,0.2,casci,vtz,4,0.01
-46.849352900213304,16,1.0158598644091548,0.9841401362353908,0.9841401325537253,1.015859866801724,-0.026337741426354172,0.0018588310184583234,3.9999999999999947,4.0826300152184265,0.9512276836598836,-2.9003582458734756,0.9110313388992219,0.42952161913213105,0.2838991436127804,3.6,0.2,casci,vtz,4,0.01
-46.667072492675686,17,0.9944854109143353,1.005514587845899,1.0055145906123935,0.9944854106273588,-0.0033753929456133702,0.0006649049866305906,3.9999999999999867,4.153526880172235,0.9999209946155894,-3.076763440086114,-0.9232359861101194,0.4999999999999984,0.24994074596169635,3.6,0.2,casci,vtz,4,0.01
-46.367813179048234,18,1.0161164618560385,0.9838835377222167,0.9838835366671949,1.016116463754544,0.01986964666254812,0.017138242602805262,3.999999999999994,3.955419574952254,1.0437837165394805,-1.1395586029083549,-0.8966746483222741,-0.41907559228388597,0.20191337968850037,3.6,0.2,casci,vtz,4,0.01
-45.36340074472984,19,1.062179416325431,0.9378205850897365,0.937820582437143,1.0621794161476408,-1.184468682384224,-0.49247671172531915,3.999999999999951,4.60569481609732,0.8795830414157392,-3.3028474080486463,0.6493284965945644,0.499999999999993,0.15968728106181104,3.6,0.2,casci,vtz,4,0.01
-45.18397298615827,20,0.9855276434220082,1.0144723552247035,1.0144723567698901,0.9855276445833916,-0.9533057776851777,0.08220351382371335,3.999999999999993,4.302707725207551,0.9136882938565904,-3.1444754739116734,0.824882554191155,0.49656080565394906,0.18870541473849345,3.6,0.2,casci,vtz,4,0.01
-44.75975877971725,21,1.0253895508831548,0.9746104495631277,0.9746104504530415,1.025389549100669,-0.24338029563429114,0.027386019716579613,3.999999999999993,5.726139047701609,0.9896892035511221,-3.5289844865682882,-0.01648757366271347,0.3329574813587419,-0.5906905786953967,3.6,0.2,casci,vtz,4,0.01
-44.34245999768183,22,0.8898593344197725,1.110140666303518,1.1101406654790504,0.8898593337977081,-0.17869354022113676,-0.07490885384927232,4.000000000000049,5.618256295991373,0.9840889183233426,-3.809128147995695,0.038933377504993316,0.5000000000000042,0.23806668874250075,3.6,0.2,casci,vtz,4,0.01
-43.38905414916479,23,0.9923949384708899,1.0076050643248418,1.0076050558662435,0.9923949413380126,-1.3897134755181995,0.03871654287623144,3.9999999999999876,4.546181518381976,0.909778919468786,-1.2021303067748166,0.543954106328574,-0.535480226208086,0.21781441580968103,3.6,0.2,casci,vtz,4,0.01
-43.34176168244431,24,1.0033126099419336,0.9966873869866548,0.9966873952560856,1.0033126078153205,-0.02944892049515052,-0.0011621130498825627,3.9999999999999947,3.3540157610716106,1.4022653684099513,-2.0420794791161656,-0.11631370889187079,0.18253579929018005,-0.13083677298271348,3.6,0.2,casci,vtz,4,0.01
-42.12597407230566,25,1.0394640220126372,0.9605359781937375,0.9605359790591141,1.0394640207345036,-1.8918812512934782,0.6322818643736139,3.999999999999993,5.319595634795956,0.9880897156715758,-3.6595925568578003,-0.3060641111976733,0.4998973697299112,0.24116991702377136,3.6,0.2,casci,vtz,4,0.01
-42.01910906135812,26,0.9954334997578688,1.0045664993805987,1.0045664994985521,0.9954335013629724,-1.7451838364536294,-0.160872193352839,3.999999999999992,5.220926373994742,1.0297095081449594,-2.835839890571741,0.34096829359959124,0.11268835178718514,-0.34040622067846094,3.6,0.2,casci,vtz,4,0.01
-41.22046108856269,27,0.9903983078458735,1.0096016930502576,1.0096016929226759,0.9903983061811827,-1.9436060771665171,-0.4124984031385577,3.9999999999999893,5.062771610755835,1.041760324671297,-2.6926448518834802,0.38288920894068884,0.08062952325278144,-0.29930927974930377,3.6,0.2,casci,vtz,4,0.01
-40.92416027474562,28,1.013352003890768,0.9866479953883981,0.9866479957872518,1.0133520049335725,-1.9376593183772086,0.8890805324602121,3.9999999999999902,5.178146735646875,0.983408125720928,-3.5890733678234357,-0.32584398994592023,0.49999999999999883,0.23755609429069924,3.6,0.2,casci,vtz,4,0.01
-39.86182399246565,29,1.0002410226326464,0.9997589776213475,0.9997589765790126,1.0002410231669845,-1.59812574846573,0.3449305537913053,3.999999999999991,2.084080007866701,1.703945125631028,-1.0034212248913912,-1.3301691455539917,-0.01930938952097966,0.2972682337442556,3.6,0.2,casci,vtz,4,0.01
-39.05054957541172,30,0.9584391657237145,1.0415608355535642,1.0415608347590712,0.95843916396364,-3.5741118930219766,0.005698286024580668,3.9999999999999902,4.9321476943500615,0.945001694503967,-3.3025098304382325,0.47719255290758195,0.41821799163160067,0.2905332792463774,3.6,0.2,casci,vtz,4,0.01
-37.67886874322913,31,0.9898098931840336,1.010190106970954,1.0101901087414458,0.989809891103554,-3.842576000557778,-0.0016997938801211199,3.9999999999999876,2.95572398026027,1.3837062797338138,-1.3307889926005365,-0.38349023339758254,-0.07353649876479923,0.1113162085651655,3.6,0.2,casci,vtz,4,0.01
-33.51659469651902,32,1.5134713691981507,0.48652863090550763,0.4865286309024642,1.5134713689938657,-1.2655995214555213,0.49878194254244174,3.9999999999999885,5.767034613361294,1.8790002221857989,-3.6658169840994073,-0.009747171260061901,0.39114983870938,0.018100327929973663,3.6,0.2,casci,vtz,4,0.01
-32.94941559099657,33,0.5461628050450016,1.4538371955333491,1.4538371949083309,0.5461628045133111,-1.7873697150000447,0.13646356497119783,3.999999999999993,5.569252768205979,1.8227206226240211,-3.417121206683829,0.39350239688543676,0.31624741129041956,0.050793055677600736,3.6,0.2,casci,vtz,4,0.01
-32.42359137240698,34,0.9963075198638421,1.0036924370658062,1.0036924809896925,0.9963075620806507,-0.9840712017680114,0.5304451205464831,3.9999999999999916,5.862075245698199,1.9180565887776542,-3.7981128284736747,-0.05986303821546596,0.43353760281228776,0.005004838770957377,3.6,0.2,casci,vtz,4,0.01
-32.189038748155475,35,0.9481445974393745,1.0518554451757511,1.0518554015890578,0.9481445557958053,-1.4297004457940008,0.560027826893268,3.9999999999999885,5.6543118078685835,1.8878456648513182,-3.613884301944896,0.8495702459258033,0.39336419900530195,0.02252004963319169,3.6,0.2,casci,vtz,4,0.01
-59.15487558346176,0,0.9994738365800144,1.0005261633890106,1.0005261635081184,0.9994738365228772,3.2584629853943756,-0.03751137559197391,4.000000000000021,4.5365184178762,0.3792793888867426,-0.11738889830424981,0.36565258201268547,-1.075435155316925,0.359894696981978,3.6,0.4,casci,vtz,4,0.01
-58.19507833361941,1,1.0061877488041042,0.9938122512318155,0.9938122511683705,1.006187748795705,2.9911611680296515,-0.011490429685055252,3.9999999999999947,4.134406829455818,0.3143057859459424,-1.0716331223089748,0.267509555990522,-0.4977851462094669,0.7335144856689224,3.6,0.4,casci,vtz,4,0.01
-57.1891651968384,2,0.9905004370062838,1.009499562979511,1.0094995631474712,0.9905004368667232,1.6033137761898295,-0.629180274494618,3.9999999999999893,5.5914137637004,0.22075993254218113,-3.795706881850197,0.18099453052302017,0.49999999999999867,-0.3344300505933623,3.6,0.4,casci,vtz,4,0.01
-56.6216822352573,3,1.0007549901098425,0.9992450099231307,0.9992450104748107,1.0007549894922096,1.9941040607874916,-0.5782923293764172,3.999999999999994,5.340391299857652,0.22263004779200526,-2.513914121317426,0.19612194629990515,-0.07814076430569966,-0.7548866998502941,3.6,0.4,casci,vtz,4,0.01
-56.02408976653042,4,0.9878136914021296,1.012186308585877,1.0121863086343827,0.9878136913776083,1.2508015305174924,-0.6371035787138672,3.9999999999999973,5.725724559302162,0.13543618253627865,-3.7941392376146554,0.09829629355103246,0.46563847898178695,-0.36406134207957763,3.6,0.4,casci,vtz,4,0.01
-54.9815666211876,5,1.0000000000000022,1.0000000000000004,0.9999999999999982,1.0000000000000024,-3.2057689836051395e-15,2.6922908347160046e-15,4.0000000000000036,5.333333333333331,1.0841224427975442e-16,-5.33333333333333,-7.285838597318875e-17,1.3333333333333326,0.6666666666666682,3.6,0.4,casci,vtz,4,0.01
-53.909733687785575,6,0.990631746258855,1.009368253924183,1.0093682532042063,0.9906317466127534,3.9065829838365573,0.0014818193696005877,3.9999999999999982,3.7322223388320896,1.1778468447662205,-1.4858854587104908,-0.60128357045357,-0.19011285535277694,0.07349798892744497,3.6,0.4,casci,vtz,4,0.01
-50.98013980825345,7,1.0785020771159108,0.9214979223032266,0.9214979237374399,1.078502076843339,1.869054940106368,-1.5171638613266807,3.9999999999999165,4.507258151777899,1.0457633822680574,-1.8801598175614094,0.3169364720017119,-0.18673462916377004,-0.028942834135164297,3.6,0.4,casci,vtz,4,0.01
-50.3830404174179,8,1.0128992309155316,0.9871007691140841,0.9871007683648501,1.0128992316054855,1.8220751587761883,0.43571815732020247,3.999999999999951,4.796140492907943,0.9683932132146121,-3.39807024645396,-0.6019231223231263,0.4999999999999941,0.22629490991096496,3.6,0.4,casci,vtz,4,0.01
-49.586261109392865,9,0.8918250021943215,1.1081749978241076,1.1081749973137731,0.8918250026677963,1.2929561289406437,-0.2905470679835279,3.9999999999999982,4.601737529555958,0.9401653371591219,-3.2340108016412294,-0.46823373178674077,0.4665710184316254,0.2385529844377174,3.6,0.4,casci,vtz,4,0.01
-49.310528762423324,10,0.8659632129817358,1.1340367896912897,1.1340367895220647,0.8659632078049277,1.295033504606649,-0.5390908903571264,4.000000000000018,3.4646385449210255,1.092054647580321,-1.4912509932113835,0.8175828353054773,-0.12053413962456463,-0.06042487469019914,3.6,0.4,casci,vtz,4,0.01
-49.044218023421166,11,1.107936118084388,0.892063881653379,0.8920638820734756,1.107936118188757,0.794077266290553,0.07748644769061351,4.0,4.822970510106638,0.8578071694923541,-3.027287289113245,0.26700284947919983,0.30790101702996303,0.3354543600893032,3.6,0.4,casci,vtz,4,0.01
-49.03265329043373,12,0.9955557362587732,1.0044442608809812,1.0044442580839061,0.9955557447763372,1.7590521550126903,-1.0763952964862946,3.9999999999999973,4.545922247609957,1.0093833491008226,-1.826839644044854,0.5665957923975868,-0.22306073988006203,-0.019901748294320065,3.6,0.4,casci,vtz,4,0.01
-48.19554336232695,13,1.0341423786441313,0.9658576216434128,0.965857621804433,1.0341423779080234,1.419997478129381,1.4970655247865357,4.0,4.4607593244755215,1.0777969607480684,-1.6998251671363689,-0.4737227814479073,-0.26527724755069604,0.07362496811174639,3.6,0.4,casci,vtz,4,0.01
-47.54404502380137,14,1.0679951115284263,0.9320048877616546,0.9320048894306308,1.0679951112792958,0.017350486786634964,-0.050415558348566536,4.000000000000007,4.0700113827900735,0.9950954008839596,-3.035005691395039,-0.9478191198477628,0.5000000000000011,0.24632155066297007,3.6,0.4,casci,vtz,4,0.01
-47.26584573563801,15,1.0457958321815717,0.9542041670966206,0.95420416792606,1.0457958327957462,0.524145629511176,0.4653510526287749,3.9999999999999982,4.18563034220349,1.057013354516871,-1.4826056844581172,-0.7666554062931241,-0.3051047433218137,0.09786475920946797,3.6,0.4,casci,vtz,4,0.01
-46.560089603053896,16,0.9857504526536125,1.0142495473517994,1.0142495470415924,0.9857504529529932,0.23786977097349263,0.15248042611593737,3.9999999999999973,4.027731889563455,1.0664649727127642,-1.3002091532957398,-0.8269178929269203,-0.3568283957429939,0.15667712527756733,3.6,0.4,casci,vtz,4,0.01
-46.44399056556794,17,0.9753923400153619,1.024607660285705,1.0246076599046776,0.9753923397942674,-0.00905619136841955,0.009674975272660966,4.000000000000012,4.250842596528958,0.99884380443793,-3.12542129826448,-0.8724395243771699,0.5000000000000004,0.24913285332844456,3.6,0.4,casci,vtz,4,0.01
-46.15784843077002,18,1.0482623902840584,0.9517376086365117,0.95173760986205,1.0482623912173787,-0.13705360150797352,0.02133810791811286,3.999999999999999,4.1408768598158066,0.8968796585316052,-2.7834267946930904,0.8284852457752041,0.35649418239259345,0.31616556150611086,3.6,0.4,casci,vtz,4,0.01
-45.06734496984807,19,1.063200736097264,0.9367992640491349,0.9367992625130722,1.063200737340518,-1.1043266974579056,-0.4901392789045002,3.999999999999989,4.763693654021786,0.8719873361159838,-3.3818468270108912,0.45981397637324295,0.49999999999999933,0.1539905020869901,3.6,0.4,casci,vtz,4,0.01
