,name,Parameters,cviteration,test_sloss,test_loss,Energy test rms error (eV),Test loss,train_sloss,train_loss,energy_loss,state,ai_energy,model_energy,t,U,r,w0,state_cutoff
15,E0_t_U_J,"t,U,J",3.0,0.017903193067349436,0.08028743475811649,0.40573445160444604,0.014910458543273997,7.098659154490559e-06,1.423722603888277,0.006266575357097071,3.0,-2.0119594766045896,-1.9970490180613156,-0.12900284146869984,0.1992727608090239,2.4,0.6,10
16,E0_t_U_J,"t,U,J",4.0,0.017903193067349436,0.08028743475811649,0.40573445160444604,0.014910458543273997,7.098659154490559e-06,1.423722603888277,0.006266575357097071,4.0,-1.9097428108403007,-1.9096687214981094,-0.12900284146869984,0.1992727608090239,2.4,0.6,10
17,E0_t_U_J,"t,U,J",5.0,0.017903193067349436,0.08028743475811649,0.40573445160444604,0.014910458543273997,7.098659154490559e-06,1.423722603888277,0.006266575357097071,5.0,-1.9097386580065447,-1.909668721498108,-0.12900284146869984,0.1992727608090239,2.4,0.6,10
18,E0_t_U_J,"t,U,J",0.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,0.0,-2.103492858727168,-2.1060649184193405,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
19,E0_t_U_J,"t,U,J",1.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,1.0,-2.100451841340057,-2.058689847362891,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
20,E0_t_U_J,"t,U,J",2.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,2.0,-2.024962511459562,-2.0258824864094356,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
21,E0_t_U_J,"t,U,J",3.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,3.0,-2.0119594766045896,-2.0055272058642113,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
22,E0_t_U_J,"t,U,J",4.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,4.0,-1.9097428108403007,-1.9112110234162845,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
23,E0_t_U_J,"t,U,J",5.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,5.0,-1.9097386580065447,-1.911211023416285,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
24,E0_t_U_J,"t,U,J",0.0,0.006210952619766897,0.1108817789963739,0.23897680279449615,0.008782231079418779,4.589613376528255e-06,1.3761137150469818,0.0037798892255440034,0.0,-2.103492858727168,-2.105093113286128,-0.12375439545390257,0.16957298559953837,2.4,0.6,10
25,E0_t_U_J,"t,U,J",1.0,0.006210952619766897,0.1108817789963739,0.23897680279449615,0.008782231079418779,4.589613376528255e-06,1.3761137150469818,0.0037798892255440034,1.0,-2.100451841340057,-2.098250470503753,-0.12375439545390257,0.16957298559953837,2.4,0.6,10
26,E0_t_U_J,"t,U,J",2.0,0.006210952619766897,0.1108817789963739,0.23897680279449615,0.008782231079418779,4.589613376528255e-06,1.3761137150469818,0.0037798892255440034,2.0,-2.024962511459562,-2.033744742538981,-0.12375439545390257,0.16957298559953837,2.4,0.6,10
27,E0_t_U_J,"t,U,J",3.0,0.006210952619766897,0.1108817789963739,0.23897680279449615,0.008782231079418779,4.589613376528255e-06,1.3761137150469818,0.0037798892255440034,3.0,-2.0119594766045896,-2.0130082865697148,-0.12375439545390257,0.16957298559953837,2.4,0.6,10
28,E0_t_U_J,"t,U,J",4.0,0.006210952619766897,0.1108817789963739,0.23897680279449615,0.008782231079418779,4.589613376528255e-06,1.3761137150469818,0.0037798892255440034,4.0,-1.9097428108403007,-1.9095275051646048,-0.12375439545390257,0.16957298559953837,2.4,0.6,10
29,E0_t_U_J,"t,U,J",5.0,0.006210952619766897,0.1108817789963739,0.23897680279449615,0.008782231079418779,4.589613376528255e-06,1.3761137150469818,0.0037798892255440034,5.0,-1.9097386580065447,-1.9095275051646052,-0.12375439545390257,0.16957298559953837,2.4,0.6,10
30,E0_t_U_J,"t,U,J",0.0,5.798002600269807e-05,0.3305580302209468,0.02308956979936556,0.0008485256105663641,3.99854130602041e-05,1.0449678646261384,0.003550241276969497,0.0,-2.103492858727168,-2.1057232107731343,-0.12577711576300601,0.18204718454149166,2.4,0.6,10
31,E0_t_U_J,"t,U,J",1.0,5.798002600269807e-05,0.3305580302209468,0.02308956979936556,0.0008485256105663641,3.99854130602041e-05,1.0449678646261384,0.003550241276969497,1.0,-2.100451841340057,-2.097479410840276,-0.12577711576300601,0.18204718454149166,2.4,0.6,10
32,E0_t_U_J,"t,U,J",2.0,5.798002600269807e-05,0.3305580302209468,0.02308956979936556,0.0008485256105663641,3.99854130602041e-05,1.0449678646261384,0.003550241276969497,2.0,-2.024962511459562,-2.0304031325465717,-0.12577711576300601,0.18204718454149166,2.4,0.6,10
33,E0_t_U_J,"t,U,J",3.0,5.798002600269807e-05,0.3305580302209468,0.02308956979936556,0.0008485256105663641,3.99854130602041e-05,1.0449678646261384,0.003550241276969497,3.0,-2.0119594766045896,-2.006411310555092,-0.12577711576300601,0.18204718454149166,2.4,0.6,10
34,E0_t_U_J,"t,U,J",4.0,5.798002600269807e-05,0.3305580302209468,0.02308956979936556,0.0008485256105663641,3.99854130602041e-05,1.0449678646261384,0.003550241276969497,4.0,-1.9097428108403007,-1.9105871836171093,-0.12577711576300601,0.18204718454149166,2.4,0.6,10
35,E0_t_U_J,"t,U,J",5.0,5.798002600269807e-05,0.3305580302209468,0.02308956979936556,0.0008485256105663641,3.99854130602041e-05,1.0449678646261384,0.003550241276969497,5.0,-1.9097386580065447,-1.910587183617111,-0.12577711576300601,0.18204718454149166,2.4,0.6,10
36,E0_t_U_J,"t,U,J",0.0,0.017903193067349436,0.08028743475811649,0.40573445160444604,0.014910458543273997,7.098659154490559e-06,1.423722603888277,0.006266575357097071,0.0,-2.103492858727168,-2.10577566993548,-0.12900284146869984,0.1992727608090239,2.4,0.6,10
37,E0_t_U_J,"t,U,J",1.0,0.017903193067349436,0.08028743475811649,0.40573445160444604,0.014910458543273997,7.098659154490559e-06,1.423722603888277,0.006266575357097071,1.0,-2.100451841340057,-2.0976810872018605,-0.12900284146869984,0.1992727608090239,2.4,0.6,10
38,E0_t_U_J,"t,U,J",2.0,0.017903193067349436,0.08028743475811649,0.40573445160444604,0.014910458543273997,7.098659154490559e-06,1.423722603888277,0.006266575357097071,2.0,-2.024962511459562,-2.0255944453274637,-0.12900284146869984,0.1992727608090239,2.4,0.6,10
39,E0_t_U_J,"t,U,J",3.0,0.017903193067349436,0.08028743475811649,0.40573445160444604,0.014910458543273997,7.098659154490559e-06,1.423722603888277,0.006266575357097071,3.0,-2.0119594766045896,-1.9970490180613156,-0.12900284146869984,0.1992727608090239,2.4,0.6,10
40,E0_t_U_J,"t,U,J",4.0,0.017903193067349436,0.08028743475811649,0.40573445160444604,0.014910458543273997,7.098659154490559e-06,1.423722603888277,0.006266575357097071,4.0,-1.9097428108403007,-1.9096687214981094,-0.12900284146869984,0.1992727608090239,2.4,0.6,10
41,E0_t_U_J,"t,U,J",5.0,0.017903193067349436,0.08028743475811649,0.40573445160444604,0.014910458543273997,7.098659154490559e-06,1.423722603888277,0.006266575357097071,5.0,-1.9097386580065447,-1.909668721498108,-0.12900284146869984,0.1992727608090239,2.4,0.6,10
42,E0_t_U_J,"t,U,J",0.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,0.0,-2.103492858727168,-2.1060649184193405,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
43,E0_t_U_J,"t,U,J",1.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,1.0,-2.100451841340057,-2.058689847362891,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
44,E0_t_U_J,"t,U,J",2.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,2.0,-2.024962511459562,-2.0258824864094356,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
45,E0_t_U_J,"t,U,J",3.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,3.0,-2.0119594766045896,-2.0055272058642113,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
46,E0_t_U_J,"t,U,J",4.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,4.0,-1.9097428108403007,-1.9112110234162845,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
47,E0_t_U_J,"t,U,J",5.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,5.0,-1.9097386580065447,-1.911211023416285,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
48,E0_t_U_J,"t,U,J",0.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,0.0,-2.103492858727168,-2.1060649184193405,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
49,E0_t_U_J,"t,U,J",1.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,1.0,-2.100451841340057,-2.058689847362891,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
50,E0_t_U_J,"t,U,J",2.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,2.0,-2.024962511459562,-2.0258824864094356,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
51,E0_t_U_J,"t,U,J",3.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,3.0,-2.0119594766045896,-2.0055272058642113,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
52,E0_t_U_J,"t,U,J",4.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,4.0,-1.9097428108403007,-1.9112110234162845,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
53,E0_t_U_J,"t,U,J",5.0,0.14044650903767866,0.12618080816104332,1.1364023229102447,0.04176199397716562,2.8377210212122316e-05,1.390575614377764,0.017307144964161063,5.0,-1.9097386580065447,-1.911211023416285,-0.1284839831984055,0.16235096467971682,2.4,0.6,10
54,E0_t_U_J,"t,U,J",0.0,0.023043668247804003,0.08515313576629442,0.46031215762963434,0.016916151231823218,6.733606568961884e-05,1.4190391446203074,0.008289530037946295,0.0,-2.103492858727168,-2.1204090099589914,-0.13912516009548875,0.20323875221151932,2.4,0.6,10
55,E0_t_U_J,"t,U,J",1.0,0.023043668247804003,0.08515313576629442,0.46031215762963434,0.016916151231823218,6.733606568961884e-05,1.4190391446203074,0.008289530037946295,1.0,-2.100451841340057,-2.0977370764032512,-0.13912516009548875,0.20323875221151932,2.4,0.6,10
56,E0_t_U_J,"t,U,J",2.0,0.023043668247804003,0.08515313576629442,0.46031215762963434,0.016916151231823218,6.733606568961884e-05,1.4190391446203074,0.008289530037946295,2.0,-2.024962511459562,-2.0338992377932117,-0.13912516009548875,0.20323875221151932,2.4,0.6,10
57,E0_t_U_J,"t,U,J",3.0,0.023043668247804003,0.08515313576629442,0.46031215762963434,0.016916151231823218,6.733606568961884e-05,1.4190391446203074,0.008289530037946295,3.0,-2.0119594766045896,-2.0057219735298766,-0.13912516009548875,0.20323875221151932,2.4,0.6,10
58,E0_t_U_J,"t,U,J",4.0,0.023043668247804003,0.08515313576629442,0.46031215762963434,0.016916151231823218,6.733606568961884e-05,1.4190391446203074,0.008289530037946295,4.0,-1.9097428108403007,-1.909750672920471,-0.13912516009548875,0.20323875221151932,2.4,0.6,10
59,E0_t_U_J,"t,U,J",5.0,0.023043668247804003,0.08515313576629442,0.46031215762963434,0.016916151231823218,6.733606568961884e-05,1.4190391446203074,0.008289530037946295,5.0,-1.9097386580065447,-1.9097506729204703,-0.13912516009548875,0.20323875221151932,2.4,0.6,10
0,E0_t_U_J,"t,U,J",0.0,1.2171936217802494e-05,0.2479088134404875,0.010579288786374725,0.00038878149548993157,3.183909762293972e-05,0.7843883137461819,0.00315689238959499,0.0,-2.103492858727168,-2.1045259837670445,-0.1246782617327484,0.17955999271991346,2.4,0.7,10
1,E0_t_U_J,"t,U,J",1.0,1.2171936217802494e-05,0.2479088134404875,0.010579288786374725,0.00038878149548993157,3.183909762293972e-05,0.7843883137461819,0.00315689238959499,1.0,-2.100451841340057,-2.0983287658372585,-0.1246782617327484,0.17955999271991346,2.4,0.7,10
2,E0_t_U_J,"t,U,J",2.0,1.2171936217802494e-05,0.2479088134404875,0.010579288786374725,0.00038878149548993157,3.183909762293972e-05,0.7843883137461819,0.00315689238959499,2.0,-2.024962511459562,-2.030497535042273,-0.1246782617327484,0.17955999271991346,2.4,0.7,10
3,E0_t_U_J,"t,U,J",3.0,1.2171936217802494e-05,0.2479088134404875,0.010579288786374725,0.00038878149548993157,3.183909762293972e-05,0.7843883137461819,0.00315689238959499,3.0,-2.0119594766045896,-2.0071339772419883,-0.1246782617327484,0.17955999271991346,2.4,0.7,10
4,E0_t_U_J,"t,U,J",4.0,1.2171936217802494e-05,0.2479088134404875,0.010579288786374725,0.00038878149548993157,3.183909762293972e-05,0.7843883137461819,0.00315689238959499,4.0,-1.9097428108403007,-1.9101274395020342,-0.1246782617327484,0.17955999271991346,2.4,0.7,10
5,E0_t_U_J,"t,U,J",5.0,1.2171936217802494e-05,0.2479088134404875,0.010579288786374725,0.00038878149548993157,3.183909762293972e-05,0.7843883137461819,0.00315689238959499,5.0,-1.9097386580065447,-1.9101274395020347,-0.1246782617327484,0.17955999271991346,2.4,0.7,10
6,E0_t_U_J,"t,U,J",0.0,0.14092350182652827,0.10645510878774779,1.1383304457820742,0.041832851149961936,1.664174278685774e-05,1.0433367976947578,0.01722963854068868,0.0,-2.103492858727168,-2.1051233102640508,-0.12744052425779412,0.1581763448838565,2.4,0.7,10
7,E0_t_U_J,"t,U,J",1.0,0.14092350182652827,0.10645510878774779,1.1383304457820742,0.041832851149961936,1.664174278685774e-05,1.0433367976947578,0.01722963854068868,1.0,-2.100451841340057,-2.058618990190095,-0.12744052425779412,0.1581763448838565,2.4,0.7,10
8,E0_t_U_J,"t,U,J",2.0,0.14092350182652827,0.10645510878774779,1.1383304457820742,0.041832851149961936,1.664174278685774e-05,1.0433367976947578,0.01722963854068868,2.0,-2.024962511459562,-2.0263564728004066,-0.12744052425779412,0.1581763448838565,2.4,0.7,10
9,E0_t_U_J,"t,U,J",3.0,0.14092350182652827,0.10645510878774779,1.1383304457820742,0.041832851149961936,1.664174278685774e-05,1.0433367976947578,0.01722963854068868,3.0,-2.0119594766045896,-2.0069913650916473,-0.12744052425779412,0.1581763448838565,2.4,0.7,10
10,E0_t_U_J,"t,U,J",4.0,0.14092350182652827,0.10645510878774779,1.1383304457820742,0.041832851149961936,1.664174278685774e-05,1.0433367976947578,0.01722963854068868,4.0,-1.9097428108403007,-1.9107132541044334,-0.12744052425779412,0.1581763448838565,2.4,0.7,10
11,E0_t_U_J,"t,U,J",5.0,0.14092350182652827,0.10645510878774779,1.1383304457820742,0.041832851149961936,1.664174278685774e-05,1.0433367976947578,0.01722963854068868,5.0,-1.9097386580065447,-1.910713254104431,-0.12744052425779412,0.1581763448838565,2.4,0.7,10
12,E0_t_U_J,"t,U,J",0.0,1.2171936217802494e-05,0.2479088134404875,0.010579288786374725,0.00038878149548993157,3.183909762293972e-05,0.7843883137461819,0.00315689238959499,0.0,-2.103492858727168,-2.1045259837670445,-0.1246782617327484,0.17955999271991346,2.4,0.7,10
13,E0_t_U_J,"t,U,J",1.0,1.2171936217802494e-05,0.2479088134404875,0.010579288786374725,0.00038878149548993157,3.183909762293972e-05,0.7843883137461819,0.00315689238959499,1.0,-2.100451841340057,-2.0983287658372585,-0.1246782617327484,0.17955999271991346,2.4,0.7,10
14,E0_t_U_J,"t,U,J",2.0,1.2171936217802494e-05,0.2479088134404875,0.010579288786374725,0.00038878149548993157,3.183909762293972e-05,0.7843883137461819,0.00315689238959499,2.0,-2.024962511459562,-2.030497535042273,-0.1246782617327484,0.17955999271991346,2.4,0.7,10
15,E0_t_U_J,"t,U,J",3.0,1.2171936217802494e-05,0.2479088134404875,0.010579288786374725,0.00038878149548993157,3.183909762293972e-05,0.7843883137461819,0.00315689238959499,3.0,-2.0119594766045896,-2.0071339772419883,-0.1246782617327484,0.17955999271991346,2.4,0.7,10
16,E0_t_U_J,"t,U,J",4.0,1.2171936217802494e-05,0.2479088134404875,0.010579288786374725,0.00038878149548993157,3.183909762293972e-05,0.7843883137461819,0.00315689238959499,4.0,-1.9097428108403007,-1.9101274395020342,-0.1246782617327484,0.17955999271991346,2.4,0.7,10
17,E0_t_U_J,"t,U,J",5.0,1.2171936217802494e-05,0.2479088134404875,0.010579288786374725,0.00038878149548993157,3.183909762293972e-05,0.7843883137461819,0.00315689238959499,5.0,-1.9097386580065447,-1.9101274395020347,-0.1246782617327484,0.17955999271991346,2.4,0.7,10
18,E0_t_U_J,"t,U,J",0.0,0.14092350182652827,0.10645510878774779,1.1383304457820742,0.041832851149961936,1.664174278685774e-05,1.0433367976947578,0.01722963854068868,0.0,-2.103492858727168,-2.1051233102640508,-0.12744052425779412,0.1581763448838565,2.4,0.7,10
19,E0_t_U_J,"t,U,J",1.0,0.14092350182652827,0.10645510878774779,1.1383304457820742,0.041832851149961936,1.664174278685774e-05,1.0433367976947578,0.01722963854068868,1.0,-2.100451841340057,-2.058618990190095,-0.12744052425779412,0.1581763448838565,2.4,0.7,10
20,E0_t_U_J,"t,U,J",2.0,0.14092350182652827,0.10645510878774779,1.1383304457820742,0.041832851149961936,1.664174278685774e-05,1.0433367976947578,0.01722963854068868,2.0,-2.024962511459562,-2.0263564728004066,-0.12744052425779412,0.1581763448838565,2.4,0.7,10
21,E0_t_U_J,"t,U,J",3.0,0.14092350182652827,0.10645510878774779,1.1383304457820742,0.041832851149961936,1.664174278685774e-05,1.0433367976947578,0.01722963854068868,3.0,-2.0119594766045896,-2.0069913650916473,-0.12744052425779412,0.1581763448838565,2.4,0.7,10
22,E0_t_U_J,"t,U,J",4.0,0.14092350182652827,0.10645510878774779,1.1383304457820742,0.041832851149961936,1.664174278685774e-05,1.0433367976947578,0.01722963854068868,4.0,-1.9097428108403007,-1.9107132541044334,-0.12744052425779412,0.1581763448838565,2.4,0.7,10
23,E0_t_U_J,"t,U,J",5.0,0.14092350182652827,0.10645510878774779,1.1383304457820742,0.041832851149961936,1.664174278685774e-05,1.0433367976947578,0.01722963854068868,5.0,-1.9097386580065447,-1.910713254104431,-0.12744052425779412,0.1581763448838565,2.4,0.7,10
24,E0_t_U_J,"t,U,J",0.0,0.005861270270257363,0.061812010202911126,0.23215204423977215,0.008531425955289773,4.507725311496218e-05,1.0653131481651306,0.005119067840948085,0.0,-2.103492858727168,-2.112024284682458,-0.13150550107342693,0.19064954598213416,2.4,0.7,10
25,E0_t_U_J,"t,U,J",1.0,0.005861270270257363,0.061812010202911126,0.23215204423977215,0.008531425955289773,4.507725311496218e-05,1.0653131481651306,0.005119067840948085,1.0,-2.100451841340057,-2.0984943124538225,-0.13150550107342693,0.19064954598213416,2.4,0.7,10
26,E0_t_U_J,"t,U,J",2.0,0.005861270270257363,0.061812010202911126,0.23215204423977215,0.008531425955289773,4.507725311496218e-05,1.0653131481651306,0.005119067840948085,2.0,-2.024962511459562,-2.0321923712278496,-0.13150550107342693,0.19064954598213416,2.4,0.7,10
27,E0_t_U_J,"t,U,J",3.0,0.005861270270257363,0.061812010202911126,0.23215204423977215,0.008531425955289773,4.507725311496218e-05,1.0653131481651306,0.005119067840948085,3.0,-2.0119594766045896,-2.006635964015537,-0.13150550107342693,0.19064954598213416,2.4,0.7,10
28,E0_t_U_J,"t,U,J",4.0,0.005861270270257363,0.061812010202911126,0.23215204423977215,0.008531425955289773,4.507725311496218e-05,1.0653131481651306,0.005119067840948085,4.0,-1.9097428108403007,-1.909766405539702,-0.13150550107342693,0.19064954598213416,2.4,0.7,10
29,E0_t_U_J,"t,U,J",5.0,0.005861270270257363,0.061812010202911126,0.23215204423977215,0.008531425955289773,4.507725311496218e-05,1.0653131481651306,0.005119067840948085,5.0,-1.9097386580065447,-1.9097664055397003,-0.13150550107342693,0.19064954598213416,2.4,0.7,10
30,E0_t_U_J,"t,U,J",0.0,0.005885177524780468,0.083587704135739,0.2326250193577311,0.008548807461495223,2.108888838200274e-06,1.032144201236342,0.003583125325297161,0.0,-2.103492858727168,-2.104557982521523,-0.12329693545843827,0.16980545443497627,2.4,0.7,10
31,E0_t_U_J,"t,U,J",1.0,0.005885177524780468,0.083587704135739,0.2326250193577311,0.008548807461495223,2.108888838200274e-06,1.032144201236342,0.003583125325297161,1.0,-2.100451841340057,-2.098958275166584,-0.12329693545843827,0.16980545443497627,2.4,0.7,10
32,E0_t_U_J,"t,U,J",2.0,0.005885177524780468,0.083587704135739,0.2326250193577311,0.008548807461495223,2.108888838200274e-06,1.032144201236342,0.003583125325297161,2.0,-2.024962511459562,-2.0335113189210574,-0.12329693545843827,0.16980545443497627,2.4,0.7,10
33,E0_t_U_J,"t,U,J",3.0,0.005885177524780468,0.083587704135739,0.2326250193577311,0.008548807461495223,2.108888838200274e-06,1.032144201236342,0.003583125325297161,3.0,-2.0119594766045896,-2.0126936134337985,-0.12329693545843827,0.16980545443497627,2.4,0.7,10
34,E0_t_U_J,"t,U,J",4.0,0.005885177524780468,0.083587704135739,0.2326250193577311,0.008548807461495223,2.108888838200274e-06,1.032144201236342,0.003583125325297161,4.0,-1.9097428108403007,-1.9095883870438257,-0.12329693545843827,0.16980545443497627,2.4,0.7,10
35,E0_t_U_J,"t,U,J",5.0,0.005885177524780468,0.083587704135739,0.2326250193577311,0.008548807461495223,2.108888838200274e-06,1.032144201236342,0.003583125325297161,5.0,-1.9097386580065447,-1.9095883870438248,-0.12329693545843827,0.16980545443497627,2.4,0.7,10
36,E0_t_U_J,"t,U,J",0.0,0.005885177524780468,0.083587704135739,0.2326250193577311,0.008548807461495223,2.108888838200274e-06,1.032144201236342,0.003583125325297161,0.0,-2.103492858727168,-2.104557982521523,-0.12329693545843827,0.16980545443497627,2.4,0.7,10
37,E0_t_U_J,"t,U,J",1.0,0.005885177524780468,0.083587704135739,0.2326250193577311,0.008548807461495223,2.108888838200274e-06,1.032144201236342,0.003583125325297161,1.0,-2.100451841340057,-2.098958275166584,-0.12329693545843827,0.16980545443497627,2.4,0.7,10
38,E0_t_U_J,"t,U,J",2.0,0.005885177524780468,0.083587704135739,0.2326250193577311,0.008548807461495223,2.108888838200274e-06,1.032144201236342,0.003583125325297161,2.0,-2.024962511459562,-2.0335113189210574,-0.12329693545843827,0.16980545443497627,2.4,0.7,10
